Id,SalePrice
1461,118954.77903605605
1462,161981.8052918355
1463,188969.30793541408
1464,197897.56234872295
1465,193826.96517170168
1466,170597.85743564912
1467,174983.30947811622
1468,162345.56823665916
1469,188757.00380110368
1470,124710.39235075415
1471,181451.97573492935
1472,97680.0700435612
1473,97836.72676862453
1474,145735.8250718723
1475,112595.28918940065
1476,348228.1638574527
1477,252953.86628795104
1478,285626.6648636844
1479,284475.86076112447
1480,482417.1061499169
1481,335239.8695402274
1482,212339.007834071
1483,182761.9121465165
1484,165913.9049038955
1485,189975.3473462033
1486,194553.9417254586
1487,326297.33106285887
1488,238718.81845892014
1489,198003.76151921626
1490,241604.5777173454
1491,198417.19499224942
1492,92013.67675445415
1493,185240.0468155538
1494,293994.18417341996
1495,287626.99785256194
1496,233173.58224500198
1497,179000.5472223591
1498,173660.32743270553
1499,163539.37857994332
1500,160913.90044601125
1501,182420.02132707008
1502,140382.03775736337
1503,287503.3396379597
1504,240837.25546632017
1505,227380.43891214515
1506,187946.93151958394
1507,255016.0602222042
1508,205131.29391743566
1509,162545.4072264485
1510,149540.79932985545
1511,155658.63441767936
1512,173034.6308533256
1513,152699.74130539753
1514,165921.2746689273
1515,197795.96494568783
1516,151982.58259519248
1517,169845.5719216624
1518,123768.67599779554
1519,220001.43149155966
1520,128011.42142881469
1521,132706.275536586
1522,179545.764739263
1523,112735.42857972556
1524,123166.35715829993
1525,123144.05532720874
1526,115548.4481994411
1527,105491.67037675805
1528,129466.00803807408
1529,155115.1177775171
1530,187228.4423294305
1531,110523.83429749504
1532,94997.62747994799
1533,154865.58025631082
1534,116267.46957141058
1535,152469.53080579435
1536,107197.49782438327
1537,64650.15770422868
1538,161171.9745113363
1539,203067.36656410352
1540,102086.52789002104
1541,146022.85239229532
1542,138286.59858901054
1543,191821.40031726795
1544,85644.72948691229
1545,121948.19064286939
1546,134552.609259609
1547,133410.9396364115
1548,140569.71035015708
1549,124012.85342008859
1550,137815.84116553157
1551,106474.27364302246
1552,143611.28386150693
1553,150364.43721889114
1554,124323.9739642617
1555,167108.62430406394
1556,85117.031855887
1557,106185.18489551885
1558,99460.11044405555
1559,77568.5569604424
1560,128328.23871105292
1561,138600.79666474377
1562,133904.56236250565
1563,123273.0432879705
1564,159197.79923753784
1565,150608.04341611225
1566,245788.27291213637
1567,78464.73888370604
1568,243468.56719303175
