Id,SalePrice
1461,116691.95844924473
1462,161460.7509668418
1463,180213.09212406538
1464,197627.66136517306
1465,192777.96119723728
1466,173206.5195210318
1467,180407.88419630565
1468,163050.15814514115
1469,190694.19044178203
1470,122975.33909188885
1471,187913.67334681418
1472,99759.27530194253
1473,97980.40059671536
1474,143490.96758516555
1475,110990.57634811025
1476,352698.66113352356
1477,252699.88294394777
1478,283126.8403867816
1479,284044.8355458284
1480,467725.96720682865
1481,337002.0824450854
1482,208989.80022577505
1483,179490.70374640689
1484,165277.8050972707
1485,185519.85413782476
1486,195967.33919753815
1487,336393.3055187941
1488,231593.56811152212
1489,193108.49491024128
1490,238012.25350597588
1491,193907.12057895018
1492,94736.19621368447
1493,177424.37996386952
1494,295167.15901426336
1495,287148.4564725734
1496,231468.60173207053
1497,176090.0202858903
1498,166433.4615902363
1499,163997.40368350447
1500,156700.18696897675
1501,178073.1709201821
1502,137125.11934060007
1503,274446.2140137579
1504,237506.70411955187
1505,225735.92451022673
1506,191651.71580840668
1507,254265.81871689143
1508,198298.8812165261
1509,159735.6732867209
1510,144415.34115956377
1511,152644.34000385177
1512,171247.4619699397
1513,145280.82694594096
1514,155572.3639109253
1515,186391.2020585798
1516,149007.84074440476
1517,167679.32579674057
1518,130309.96615147727
1519,209548.23950302877
1520,127368.15853835049
1521,129095.10799757866
1522,175822.95517632476
1523,112323.81294414726
1524,121983.75832880069
1525,119983.42709172527
1526,110693.01172019451
1527,105360.25905636733
1528,133844.77762938454
1529,155939.02251563693
1530,183442.76399374017
1531,110923.68524312513
1532,96356.66852015011
1533,155351.91997916292
1534,120415.83124114595
1535,155651.23350778353
1536,109166.06525390722
1537,59824.48639507874
1538,156244.6696666505
1539,195447.4344493993
1540,100135.20059630134
1541,143717.0876539188
1542,140246.04429941124
1543,192103.1564048041
1544,84438.52177777632
1545,112470.08326000014
1546,134961.74366932496
1547,134430.78140825345
1548,138767.60560496102
1549,119087.00904025554
1550,132418.72671813142
1551,111784.54192642239
1552,139143.07538978165
1553,149726.47437357937
1554,122447.49686281937
1555,170250.526899306
1556,82992.23819287338
1557,106603.53823682727
1558,97563.37322680799
1559,74813.86257331453
1560,133151.41317279125
1561,128704.22311934894
1562,131241.78799302265
1563,124460.34104231927
1564,164010.7062730857
1565,145534.47848297143
1566,244509.31753715297
1567,73605.1782484912
1568,237537.122769066
1569,127648.13227199664
1570,135188.08882799902
1571,114384.53460035806
1572,146188.70391798433
1573,243479.2340661769
1574,123377.52712432556
1575,246766.30037809935
1576,247036.8510753277
1577,180360.69253034925
1578,138283.9413134369
1579,152305.43189749596
1580,189177.1283879178
1581,153345.4765283238
1582,126523.542985385
1583,308321.0019308141
1584,218853.69449963197
1585,141969.15294533782
1586,68276.00802452171
1587,101676.33435223384
1588,150246.92949451815
1589,96878.02055261616
1590,134731.07341415813
1591,92117.23610909548
1592,113932.66670998157
1593,127734.03531579548
1594,137783.70588515094
1595,109521.15785706487
1596,219263.98127279195
1597,185154.2026265111
1598,218810.03719150755
1599,166961.0557405576
1600,161412.1479719477
1601,65816.46238437336
1602,109310.6887357117
1603,73318.22233560041
1604,269837.79558029084
1605,236979.2625179724
1606,165306.59666831294
1607,173712.3615564726
1608,216878.98352067292
1609,186810.4302099423
1610,153677.28365205682
1611,137337.68439389655
1612,171184.5321976238
1613,166430.20386229132
1614,128352.99890934335
1615,94768.59085901015
1616,79582.51533427957
1617,94148.15156723812
1618,126723.64552227648
1619,141972.24095528552
1620,166401.22212713474
1621,135539.13405477395
1622,137102.8722929397
1623,262793.69771149714
1624,213503.32510247227
1625,116871.99996227495
1626,164890.70315149124
1627,191805.82938046355
1628,276981.05919578153
1629,178301.62081281675
1630,380167.50580044533
1631,229263.16292967496
1632,249847.2949728768
1633,168485.69625766482
1634,185844.21782859307
1635,177345.1861659838
1636,151589.89460989565
1637,207673.5034333667
1638,182572.03085749238
1639,186313.46369552196
1640,257336.29000727003
1641,180451.86769053165
1642,236903.03953492115
1643,216687.97105654885
1644,227967.19926518315
1645,209298.046265398
1646,155059.24118776034
1647,153849.77193523437
1648,128499.78410626383
1649,141413.1976966206
1650,112003.54733868144
1651,119956.32399859974
1652,100563.28208767674
1653,101816.66825282409
1654,140676.08885691475
1655,135518.51472265075
1656,136096.93114822631
1657,144272.26792124184
1658,138915.51773463632
1659,121037.1535813406
1660,151302.25374586903
1661,453018.8447549053
1662,397146.5220607474
1663,373880.8659358993
1664,512946.5060754956
1665,298564.5847779854
1666,331754.1636296555
1667,375423.65971587563
1668,329037.13429173816
1669,300144.2270190972
1670,337563.218962796
1671,275223.9196323922
1672,431144.8062868011
1673,298299.79360716866
1674,243513.97416346043
1675,198552.36710945985
1676,200486.30122353116
1677,221674.15295273095
1678,445202.0817526888
1679,397431.01833523187
1680,316300.6060738103
1681,236810.94782635232
1682,316834.7005875671
1683,188788.55984780396
1684,178162.1253371012
1685,175153.25221239313
1686,171028.72246487424
1687,166957.94170595854
1688,190222.54636787256
1689,191796.25584916148
1690,196774.24724060943
1691,184460.76203480246
1692,258691.14698857022
1693,170383.005902289
1694,182397.55559438033
1695,160528.47935731613
1696,272134.958788692
1697,166221.0272577196
1698,369472.9362760691
1699,331549.23891307006
1700,260450.23911431147
1701,276012.0836948149
1702,249482.45468442488
1703,250765.85169229205
1704,287686.41838871525
1705,235775.32311530292
1706,426458.97866722767
1707,206717.1067603496
1708,199893.67318218088
1709,260250.68480491676
1710,214535.8420144422
1711,261202.8792272247
1712,256791.89075691928
1713,269879.6643052282
1714,221161.25690577892
1715,202342.00469972836
1716,190483.04643526778
1717,178479.96960490895
1718,139437.03414845918
1719,210579.86637713143
1720,234570.2890988645
1721,167361.09040350255
1722,131207.49509649994
1723,160877.5048845191
1724,203275.91686544486
1725,232590.39940017546
1726,190508.01098971162
1727,154007.3774761743
1728,180027.45548606777
1729,162829.50045514532
1730,155261.65600572622
1731,125106.23200870634
1732,131000.74330459241
1733,113897.24002954196
1734,122955.82526167818
1735,129962.50502043597
1736,111340.10029849925
1737,304414.5516607283
1738,249025.89005442025
1739,254199.988311231
1740,223634.4903258107
1741,193512.67211831553
1742,170858.68026898158
1743,174512.86424535562
1744,315408.0156198819
1745,220586.45042067682
1746,181555.77156129698
1747,218091.97227412692
1748,238023.56350176837
1749,144424.7994956397
1750,126966.4052325156
1751,257531.07154240765
1752,115530.73614558598
1753,150888.59088551794
1754,189312.8588899242
1755,162870.53190067122
1756,124942.77331730253
1757,120513.71293396404
1758,141789.4065750195
1759,161321.52172798468
1760,161499.94793574032
1761,145196.82703474307
1762,171966.95478841162
1763,178104.94326418234
1764,115315.9269555237
1765,172455.88223092977
1766,188684.05425692408
1767,224164.62489232293
1768,141311.4836661787
1769,168333.8263862864
1770,152136.31683602912
1771,120169.19684540761
1772,133013.60402928942
1773,127383.48343803706
1774,143132.77864999548
1775,139325.7566408241
1776,128776.04978963699
1777,107879.88707648379
1778,143254.23267111005
1779,118746.66685169919
1780,174317.06563044916
1781,125841.37492548392
1782,88579.8924746732
1783,147022.1725115611
1784,108803.78761293124
1785,121578.48942465031
1786,135192.20201628876
1787,165659.5121277241
1788,60869.89568054929
1789,97718.22639190558
1790,80425.32342147293
1791,182338.9919740792
1792,155403.93393707808
1793,126639.6955169892
1794,157175.5418704831
1795,137655.61478678885
1796,119156.43254069686
1797,112666.51791450976
1798,121132.4010342143
1799,113866.38707149574
1800,131755.79051658645
1801,129816.1973938224
1802,128453.30861241708
1803,147444.30034880346
1804,143108.68773687532
1805,135665.11535433575
1806,129301.63754266914
1807,131225.9468020234
1808,116241.48190530596
1809,123745.29416072449
1810,146090.8429797199
1811,92832.54393136743
1812,94081.66815830195
1813,126168.88705302672
1814,94079.62485983514
1815,55020.63517794856
1816,101972.27379405544
1817,107292.43627796066
1818,154311.83974686355
1819,128839.01483676299
1820,60713.06504627635
1821,113941.03593327275
1822,153818.78979087938
1823,47653.4952961007
1824,123294.79338405855
1825,137368.53994113466
1826,106294.51915642596
1827,99914.22933881612
1828,132423.010364085
1829,119892.61467719232
1830,146647.18245061298
1831,147169.91573018194
1832,73658.96849276328
1833,138807.61585606224
1834,123057.44385984614
1835,125853.09341593231
1836,128273.40400326009
1837,87809.66478548611
1838,129217.98524231372
1839,101499.05455956463
1840,156354.37837679108
1841,141956.00867035083
1842,81545.4274631683
1843,125038.30451911912
1844,134146.85435252113
1845,139965.4205502589
1846,149423.91538787654
1847,178336.12281778827
1848,52164.96617596539
1849,102303.30001816334
1850,116417.24956156217
1851,157391.18105976214
1852,127687.22921397744
1853,129759.98473103612
1854,164573.63011601067
1855,149972.94330835794
1856,225319.00675027788
1857,128771.06038313446
1858,135341.71231875994
1859,116402.19719542672
1860,153231.96042228426
1861,116711.63448027638
1862,319537.27529630216
1863,302382.29826127284
1864,302478.5235150545
1865,323808.7557224127
1866,314366.9050794144
1867,228104.78265954962
1868,295414.3368011102
1869,206035.76365831832
1870,225746.63611151135
1871,242287.2004958671
1872,173561.01929471784
1873,241072.4583185591
1874,149429.88850637595
1875,198895.34602062663
1876,196775.49481757422
1877,209184.21624193172
1878,203457.939818925
1879,127285.01879746265
1880,134783.18533916282
1881,255123.61239461118
1882,245676.20529619054
1883,186939.25529629728
1884,204114.9021794907
1885,237503.76408935638
1886,283708.40524092293
1887,212018.9463907876
1888,274990.86854028783
1889,169741.30728494885
1890,122147.85795205302
1891,140919.86888031499
1892,95894.38021924518
1893,135404.31376666442
1894,129247.55286456346
1895,136078.45327998325
1896,128368.63363059146
1897,119204.17234118779
1898,119547.98260453284
1899,161958.54797831917
1900,151135.71235568187
1901,165435.3913381345
1902,151647.28628882108
1903,221080.839377016
1904,143541.35146626714
1905,198819.6558532048
1906,143380.84049819
1907,224386.1537938103
1908,112175.81686975702
1909,136364.5199490502
1910,120908.13013079387
1911,218991.4410522682
1912,340808.64185807155
1913,144540.43710321243
1914,64363.74770733947
1915,302319.84711404686
1916,58988.10980685349
1917,242540.3614865527
1918,140891.64501284377
1919,179130.59355329466
1920,155206.6035728086
1921,380042.91552752943
1922,305206.3818646439
1923,236823.45032468883
1924,238105.045521852
1925,202192.02615711273
1926,369961.7389231135
1927,131544.5814480821
1928,147242.79084868124
1929,130552.25575106563
1930,136318.47969801127
1931,144545.61260551366
1932,141438.84598575073
1933,168846.06034905705
1934,180034.7455066475
1935,169284.73807622408
1936,192356.17999376374
1937,182894.10035904995
1938,173962.95607399198
1939,247382.13817402732
1940,191150.96562225214
1941,172122.60239783276
1942,181082.89502191127
1943,208057.98676562618
1944,350330.9050530541
1945,377455.7028319082
1946,139763.7285494164
1947,296933.14092939626
1948,168990.13719768275
1949,253639.52626251464
1950,182572.994667671
