Id,SalePrice
1461,126854.03430133403
1462,160531.0108229266
1463,182883.81613590068
1464,193811.15786347885
1465,191265.7510491347
1466,179491.2347246861
1467,175192.12127570153
1468,167228.58388628627
1469,184288.92237424615
1470,126697.90292852162
1471,196604.96186449015
1472,99236.18844125564
1473,99395.2510077524
1474,147844.3307075575
1475,117656.24907961344
1476,365887.0301875823
1477,257918.58400871567
1478,292227.26916582946
1479,294487.04053487483
1480,446939.63884775713
1481,326176.45365983114
1482,207383.73791238313
1483,175983.7062299801
1484,167616.11462495438
1485,183312.20161657652
1486,192881.68860500198
1487,333041.3485246982
1488,231221.30453834083
1489,205250.770082398
1490,237725.7844879167
1491,189329.62693609126
1492,96842.92979317627
1493,176683.59869692067
1494,288554.72013945534
1495,284011.86311362986
1496,239064.92801572222
1497,177464.55192312846
1498,164622.45256183363
1499,164895.69890704515
1500,159916.3358814709
1501,182116.08103630654
1502,140085.53839772334
1503,282828.2932673306
1504,242146.2265472996
1505,233760.42170913596
1506,183204.47637673706
1507,225901.40138601483
1508,187114.3762358308
1509,164809.0385769585
1510,150154.28051189848
1511,146372.66837102166
1512,167930.36658292756
1513,136716.16637228255
1514,147519.50256180525
1515,191267.77594975915
1516,150985.7431120723
1517,159131.4467439706
1518,132743.47875078654
1519,215358.10048758882
1520,136432.5197260677
1521,138099.86796097318
1522,165872.26710425713
1523,120618.07954793471
1524,121226.96115947116
1525,125037.05597423205
1526,113741.22397979013
1527,108412.57666136287
1528,133670.94291943815
1529,149869.3948690479
1530,176379.49092536655
1531,111919.57701545615
1532,99477.19739644749
1533,141785.74640755195
1534,117545.17603395562
1535,153107.46755489262
1536,112458.97627223122
1537,63909.41769937015
1538,155359.9754499418
1539,193894.19107623896
1540,94589.43395195791
1541,144572.24465215026
1542,142830.85754392078
1543,204606.20012531435
1544,84068.34781577873
1545,106743.18689882265
1546,132778.78863310209
1547,136291.3685236539
1548,136033.22756962263
1549,120087.8448623454
1550,141281.27820502548
1551,111796.71645115784
1552,130191.72590288469
1553,151183.40139959264
1554,109715.7228146984
1555,175850.7838366385
1556,92037.58174157512
1557,107834.26054603561
1558,94716.84622127833
1559,89423.25232656632
1560,142050.29002830575
1561,116976.27645190909
1562,127610.39596772601
1563,120883.63263423764
1564,162340.8464219895
1565,151254.42893548025
1566,244488.06079495503
1567,67460.3737538
1568,233750.0432483192
1569,125896.5324209888
1570,139058.6693188401
1571,117910.919354191
1572,146172.83368458896
1573,229194.60715601163
1574,117030.32773713027
1575,224026.4986223471
1576,239342.6741197785
1577,190056.69464356164
1578,145805.66144158284
1579,147008.58280919987
1580,186422.23433011468
1581,156523.787057531
1582,128615.07886061662
1583,317041.6095486281
1584,229975.18239208416
1585,144205.24582929577
1586,68009.3665583377
1587,101314.30799730562
1588,148650.556782884
1589,92377.82534394108
1590,132863.44203174778
1591,96041.73228859884
1592,114561.20864104784
1593,126431.25086799792
1594,129781.0138248034
1595,109718.74037555169
1596,240617.73237860837
1597,190121.27185449481
1598,203454.91561523426
1599,173232.96890282896
1600,171174.30570145205
1601,61436.246856002865
1602,106143.27281077848
1603,89196.91526163708
1604,278504.6586511901
1605,229931.55720234406
1606,164111.42254615264
1607,174211.2134133423
1608,220385.76901884613
1609,187812.95635721326
1610,157594.25406806497
1611,142444.42402945142
1612,164561.670011108
1613,161983.43585716755
1614,125697.37243031584
1615,91171.91948298986
1616,70367.49588851458
1617,88110.02610647125
1618,128839.1978404016
1619,140603.84513818324
1620,158753.68381648487
1621,137168.18559369707
1622,146712.8935939136
1623,256895.9553114119
1624,203753.31958250504
1625,120931.64485707483
1626,161967.15794669712
1627,190338.80621280032
1628,270715.996006114
1629,176559.06333608247
1630,394219.2977898659
1631,217499.83735390566
1632,247776.13612811093
1633,172479.94223240527
1634,186257.8902672502
1635,178481.78225227064
1636,151044.91461032917
1637,187345.63017566406
1638,184641.4108721169
1639,180606.73903241195
1640,255774.4904945548
1641,180631.512468605
1642,234625.3299671153
1643,224019.553223839
1644,232371.1537082641
1645,188951.45128317128
1646,155346.5481291676
1647,155169.65137627625
1648,130989.33261119452
1649,141835.8621656697
1650,116714.51170154237
1651,125745.64167153531
1652,95880.0962549973
1653,94598.13726023788
1654,148317.0934264422
1655,146732.32330421213
1656,143772.14960706542
1657,148300.0704491221
1658,149090.72518623958
1659,129224.67849491759
1660,151524.450846762
1661,471454.7779302853
1662,384063.5528546004
1663,373857.8118708567
1664,452731.4958845786
1665,315837.4610419442
1666,347383.7424470056
1667,358914.36625578604
1668,335020.68726104574
1669,305115.16833619674
1670,352562.2723665219
1671,282145.25554339774
1672,447120.5814520479
1673,310749.04443109606
1674,246715.82022899267
1675,192990.07800317765
1676,194521.14667763
1677,221325.93236518707
1678,406550.16810424987
1679,424438.9863334205
1680,322087.68522463436
1681,244565.99449147133
1682,321631.27181544586
1683,186345.25405654986
1684,173550.1140952764
1685,175751.59080738112
1686,167619.29305813022
1687,162175.05061620646
1688,189013.71965931455
1689,189489.8550586515
1690,190178.7783490883
1691,184159.04919120242
1692,260240.7989876821
1693,162559.4698108029
1694,180501.61252726818
1695,153722.50953402088
1696,266623.8241617982
1697,155672.38399881017
1698,368352.0993784492
1699,337786.901804473
1700,251406.9847553889
1701,268054.8832812228
1702,249795.70914752092
1703,258628.1192144326
1704,289919.1440916333
1705,238934.69840267996
1706,450704.20794969524
1707,219539.16962173325
1708,208618.40807182528
1709,268139.13225138397
1710,222470.25064050968
1711,269387.46529121854
1712,258405.72447088562
1713,291197.41506094596
1714,226466.23380960923
1715,205196.16455625754
1716,186373.7066725166
1717,170119.89052571377
1718,128859.47154870068
1719,202954.9113064753
1720,246360.85128998826
1721,171578.23616526244
1722,125972.78623526385
1723,156560.39069903974
1724,204876.42935933053
1725,232705.61404709562
1726,189181.58128540736
1727,154455.54380532936
1728,179281.16784931338
1729,163522.7572314674
1730,148905.32718549637
1731,124346.01109974639
1732,127945.67976819104
1733,114227.32202544737
1734,122544.29879104065
1735,137620.82339796142
1736,112983.1660766942
1737,333923.2510353787
1738,227187.74083614486
1739,267702.0365548424
1740,218338.35146974714
1741,200217.57618743714
1742,170960.3322662994
1743,175361.68636157227
1744,331374.8781633061
1745,220493.63255575395
1746,187655.2434192904
1747,218204.22889820978
1748,233745.51950158572
1749,149371.5733270464
1750,128826.55616829809
1751,249820.45575150102
1752,115574.34567074483
1753,143017.01571890723
1754,176073.6213372099
1755,165688.9098711661
1756,128425.29229345795
1757,118790.51101968113
1758,147733.87067377992
1759,159984.94303450518
1760,168011.68806515058
1761,140630.0320932433
1762,173791.32100241925
1763,176288.2767993143
1764,121853.75984634472
1765,156286.85853513484
1766,176205.6979807711
1767,214428.9607956755
1768,144398.77638634777
1769,169249.70101413783
1770,148136.656074482
1771,127292.77778862359
1772,141224.7704068189
1773,129212.17601395144
1774,137375.92864920216
1775,139016.41438627517
1776,125780.9224394185
1777,106821.71045537315
1778,140557.6087090219
1779,118992.26528723782
1780,170743.0666840118
1781,133387.79668802914
1782,92987.89437151153
1783,146540.9163233545
1784,106472.81229202886
1785,119665.47940439265
1786,123170.878023629
1787,162676.21763024377
1788,55616.891504704494
1789,97667.56931172985
1790,79356.27656022889
1791,184134.31035865954
1792,152641.1255603868
1793,127198.28256871598
1794,145929.59076866656
1795,137831.5651101955
1796,119889.41573558614
1797,119916.8720229927
1798,124318.25535649383
1799,108939.1713102495
1800,134496.13856235234
1801,126249.05263066426
1802,132986.0475460721
1803,148696.43218813324
1804,143395.3567235884
1805,135934.87172587917
1806,117204.06771785108
1807,124703.82391090393
1808,118644.86323547148
1809,126406.18439969528
1810,144850.30501350286
1811,91839.00431593391
1812,93038.84836528615
1813,122964.19586167528
1814,87361.76161569309
1815,50643.90450401369
1816,104483.87676001294
1817,109663.66487286774
1818,157905.27523317578
1819,125299.42777668567
1820,64080.569186883644
1821,111053.76981360176
1822,156778.6943243878
1823,49264.74675883337
1824,132712.52518669708
1825,137801.33589256118
1826,113411.63332395576
1827,105931.38416476143
1828,134252.59579212853
1829,122035.67252381131
1830,142079.17577094788
1831,143273.69976722955
1832,88105.95585010522
1833,132754.50133357395
1834,125099.1070294717
1835,121592.61615474468
