Id,SalePrice
1461,125369.945
1462,161478.22
1463,184859.58
1464,199043.12
1465,191147.72
1466,174657.36
1467,181303.44
1468,165184.16
1469,181881.67
1470,128902.34
1471,195461.7
1472,103256.11
1473,100941.25
1474,146381.89
1475,105964.34
1476,375479.94
1477,257552.7
1478,294253.62
1479,300718.2
1480,428852.03
1481,345385.88
1482,204163.02
1483,174857.53
1484,171268.1
1485,178877.86
1486,196593.28
1487,350202.8
1488,230416.73
1489,200170.22
1490,236020.64
1491,190595.1
1492,98540.63
1493,181163.61
1494,281770.22
1495,270115.56
1496,238388.86
1497,176191.98
1498,170766.89
1499,165345.72
1500,160992.94
1501,186650.53
1502,135780.4
1503,271675.72
1504,244817.64
1505,235610.44
1506,186790.52
1507,233731.88
1508,195015.95
1509,161319.22
1510,145483.84
1511,149808.39
1512,167404.89
1513,140445.03
1514,146217.27
1515,184560.11
1516,154754.38
1517,157931.14
1518,136485.1
1519,205509.92
1520,132164.6
1521,134101.03
1522,168761.78
1523,114418.96
1524,120174.266
1525,125129.375
1526,112929.78
1527,109812.45
1528,135459.14
1529,155335.77
1530,177980.27
1531,116708.5
1532,92586.07
1533,147046.52
1534,125293.93
1535,155881.75
1536,113194.28
1537,62546.58
1538,153564.42
1539,177020.3
1540,97092.4
1541,144658.58
1542,136975.27
1543,198174.67
1544,80187.5
1545,104946.29
1546,133252.38
1547,134251.14
1548,135739.62
1549,124059.85
1550,132371.47
1551,110116.05
1552,136262.58
1553,142637.4
1554,109818.32
1555,181122.14
1556,99874.734
1557,113157.14
1558,99950.484
1559,78156.164
1560,138027.45
1561,112945.18
1562,127129.81
1563,124684.46
1564,170085.88
1565,144653.73
1566,248046.03
1567,69990.82
1568,247481.75
1569,132917.06
1570,144164.44
1571,121856.68
1572,154187.08
1573,246092.47
1574,116428.805
1575,244844.03
1576,250896.67
1577,189681.55
1578,143353.5
1579,148919.4
1580,191486.36
1581,150928.94
1582,127688.75
1583,322261.88
1584,222526.28
1585,145264.78
1586,74398.336
1587,100375.17
1588,154688.12
1589,96547.266
1590,132670.62
1591,93091.8
1592,114328.65
1593,129522.55
1594,134622.3
1595,112904.26
1596,229551.7
1597,184812.52
1598,211793.62
1599,166936.95
1600,167116.33
1601,62330.066
1602,114853.85
1603,71158.61
1604,272187.62
1605,233949.08
1606,160622.72
1607,171161.8
1608,223878.8
1609,195562.56
1610,154606.56
1611,137304.6
1612,167793.77
1613,165933.98
1614,132499.17
1615,93579.13
1616,78916.45
1617,91771.086
1618,126828.164
1619,140744.45
1620,158808.66
1621,139965.81
1622,146121.1
1623,277228.8
1624,215812.55
1625,120238.234
1626,159699.4
1627,188761.77
1628,271767.47
1629,186323.84
1630,369028.9
1631,222096.3
1632,248267.52
1633,176089.34
1634,188071.39
1635,178207.67
1636,146767.44
1637,190058.0
1638,180796.33
1639,185656.2
1640,248075.11
1641,179049.4
1642,242434.55
1643,223232.16
1644,231765.05
1645,198488.47
1646,152129.67
1647,152651.11
1648,128987.2
1649,141469.9
1650,115541.586
1651,127883.234
1652,97448.06
1653,95415.35
1654,145031.39
1655,143529.69
1656,140280.78
1657,145985.14
1658,147310.53
1659,120999.97
1660,155200.58
1661,470190.84
1662,412541.8
1663,394976.1
1664,456139.44
1665,325364.8
1666,354235.97
1667,375334.22
1668,346430.62
1669,312458.03
1670,361342.88
1671,278769.72
1672,435225.56
1673,303876.7
1674,246179.56
1675,192009.34
1676,194421.72
1677,221212.92
1678,406254.4
1679,415964.6
1680,324937.5
1681,251097.5
1682,318189.53
1683,182312.7
1684,178751.33
1685,176189.81
1686,173414.89
1687,165230.64
1688,192914.42
1689,195768.77
1690,197761.42
1691,187675.78
1692,264249.4
1693,170994.39
1694,182931.84
1695,154842.08
1696,274127.06
1697,157674.4
1698,381280.88
1699,343065.94
1700,258429.56
1701,266532.3
1702,247934.38
1703,254928.19
1704,285600.8
1705,231563.53
1706,404393.94
1707,213112.83
1708,206299.52
1709,270266.8
1710,215409.53
1711,268224.72
1712,254443.38
1713,279665.47
1714,229411.83
1715,206967.55
1716,192849.48
1717,176298.55
1718,128123.6
1719,204742.5
1720,248444.7
1721,171473.84
1722,125281.5
1723,159130.22
1724,202818.92
1725,231483.17
1726,193836.69
1727,154634.0
1728,186863.38
1729,164251.39
1730,152940.06
1731,122884.46
1732,133348.88
1733,120164.87
1734,122154.65
1735,139611.06
1736,109639.59
1737,324935.03
1738,226002.08
1739,265520.06
1740,227803.11
1741,197723.5
1742,173727.9
1743,176624.02
1744,310214.6
1745,215125.61
1746,184337.6
1747,210614.31
1748,235114.17
1749,144201.28
1750,125959.445
1751,248302.33
1752,117042.56
1753,149212.81
1754,184823.78
1755,159902.7
1756,128509.58
1757,117134.234
1758,147574.05
1759,163636.62
1760,163156.05
1761,140629.45
1762,172823.66
1763,177434.06
1764,118133.23
1765,160570.33
1766,176723.25
1767,207312.84
1768,147321.08
1769,169605.45
1770,148152.19
1771,126593.01
1772,139306.5
1773,131534.77
1774,131967.48
1775,138344.67
1776,126532.3
1777,107740.37
1778,144619.81
1779,122522.99
1780,174919.9
1781,133552.12
1782,87449.32
1783,153548.89
1784,107106.625
1785,121500.31
1786,132523.17
1787,166597.4
1788,50541.99
1789,102332.445
1790,78726.65
1791,180431.33
1792,152150.98
1793,125950.56
1794,148021.14
1795,137131.33
1796,118791.41
1797,119243.27
1798,124081.75
1799,102613.62
1800,133985.1
1801,127156.13
1802,133400.77
1803,148766.52
1804,145107.64
1805,135936.92
1806,124365.48
1807,132697.31
1808,118732.74
1809,122262.0
1810,142745.33
1811,86472.97
1812,88989.75
1813,126807.73
1814,90150.69
1815,48620.87
1816,100582.24
1817,113837.54
1818,153993.69
1819,123611.555
1820,55446.92
1821,113331.89
1822,159425.95
1823,45118.72
1824,128575.76
